Delivery Date;Arrival Time;Customer Name;Palette Euro NEW;Caisses vertes;VID-T;VID-S;Vidanges champignons;Vidange F;FRIGO BOX;Palette Truval;Palette banane;Palette Plastique;Palette Pool;;;Remarques;Remarques Reprise;On Time?;Driver Name;Reprise marchandise ?;Reprise vidanges ?;Num unique Liv
01/06/2023;11:41 AM;PROXY SOMZEE;;;;;;;;;;;;;;;;No;Londot Philippe;No;No;PROXYSOMZE01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;12:12 PM;PROXY GERPINNES;;;;;;;;;;;;;;;;No;Londot Philippe;No;No;PROXYGERPI01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;2:42 PM;AGRISERT;;;;;;;;;;;;;;;;No;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;2:42 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Londot Philippe;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;12:23 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Stuyck Guy;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;12:23 AM;INTERMARCHE RANSART;;;;;;;;;;;;;;;;No;Stuyck Guy;No;No;INTERRANSA01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;12:30 AM;MATCH SA;39;;;;;;;;;;;;;;;No;Stuyck Guy;No;Yes;MATCH01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;1:09 AM;INTERMARCHE GOSSELIES;;;;;;;;;;;;;;;;No;Stuyck Guy;No;No;INTERGOSSE01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;6:20 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Stuyck Guy;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;unknown;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LP HUY DISCOUNT SPRL;;;;;;;;;;;;;;;;No;unknown;;;HUY01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;CHERITEL LE FOULON PERE ET FILS;;;;;;;;;;;;;;;;No;unknown;;;CHERITLEFO01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;INTERMARCHE BRUYERES SAS;;;;;;;;;;;;;;;;No;unknown;;;INTERBRUYE01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LP BINCHE DISCOUNT;;;;;;;;;;;;;;;;No;unknown;;;BINCHEDISC01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LP COURCELLES DISCOUNT SA;;;;;;;;;;;;;;;;No;unknown;;;COURCELLES01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LP FLEURUS DISCOUNT;;;;;;;;;;;;;;;;No;unknown;;;FLEURUS01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LP GRACE-HOLLOGNE DISCOUNT;;;;;;;;;;;;;;;;No;unknown;;;GRACEHOLLO01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LP HERSTAL DISCOUNT SA;;;;;;;;;;;;;;;;No;unknown;;;HERSTAL01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;GRIGIS MICHEL;;;;;;;;;;;;;;;;No;unknown;;;GRIGISMICH01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;DIVOK FABIAN;;;;;;;;;;;;;;;;No;unknown;;;DIVOKFABIA01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;LE MARTINET;;;;;;;;;;;;;;;;No;unknown;;;LEMARTINET01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;REO VEILING;;;;;;;;;;;;;;;;No;unknown;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;TRAITEUR IMPERIAL;;;;;;;;;;;;;;;;No;unknown;;;TRAITEURIM01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;SOTTO IL PONTE SPRL;;;;;;;;;;;;;;;;No;unknown;;;SOTTO01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;MP SPRL;;;;;;;;;;;;;;;;No;unknown;;;MPSPRL01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;CHEZ OMER;;;;;;;;;;;;;;;;No;unknown;;;CHEZOMER01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;INTER-FRUTTA SPRL;;;;;;;;;;;;;;;;No;unknown;;;INTERFRUTT01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;AUX QUATRE VENTS SPRL;;;;;;;;;;;;;;;;No;unknown;;;AUXQUATRE301062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;EURO-FRUITS MARCINELLE;;;;;;;;;;;;;;;;No;unknown;;;EUROFRUIT101062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;INTERMARCHE BOIS DE VILLERS;;;;;;;;;;;;;;;;No;unknown;;;INTERBOIS01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;SUPER U JOINVILLE;;;;;;;;;;;;;;;;No;unknown;;;SUPERUJOIN01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;unknown;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;11:14 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;1:44 AM;INTERMARCHE VILLERS-L-BOUILLET;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;INTERVILLE01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;2:08 AM;ITM ALIMENTAIRE BELGIUM BASE;6;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;ITM2BIO01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;4:12 AM;INTERMARCHE STOCKAY ST GEORGES;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;INTERSTOCK01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;4:44 AM;INTERMARCHE LIEGE;2;153;51;14;;;;;;;;;;;7 cagettes de fraises hoogstraten ;No;Eurotrafic Thierry;Yes;Yes;INTERLIEGE01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;5:26 AM;LA PETITE ECHOPPE;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;LAPETITEEC01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;5:36 AM;LEGU-FRUITS SPRL;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;LEGUFRUITS01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;6:02 AM;INTERMARCHE HERVE;22;118;116;;;;;;;;;;;;;No;Eurotrafic Thierry;No;Yes;INTERHERVV01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;6:47 AM;INTERMARCHE NESSONVAUX;9;44;30;;;;;;;;;;;;;No;Eurotrafic Thierry;Yes;Yes;INTERNESSO01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;7:58 AM;MAISON DUYSENS SA;;;;;;;;;;;;;;;89 cartons de mandarine ;Yes;Eurotrafic Thierry;Yes;No;31052323bis
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;9:03 AM;POINT CHAUD;;;;;;;;;;;;;;;;No;Eurotrafic Thierry;No;No;POINTCHAUD01062023
;;;;;;;;;;;;;;;;;;;;;;
01/06/2023;10:35 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Eurotrafic Thierry;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:49 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:49 AM;DEVEEN RUDI;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;DEVEEN02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:50 AM;INTER HAMME-MILLE BY M DIRECT;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;CARREFHAMM02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;10:11 AM;CHEZ THALIE SRL;1;5;;4;;;;;;;;;;;;No;Bette Laurent;No;Yes;CHEZTHALIE02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;10:12 AM;LES TARTES DE FRANCOISE;1;;;;;;;;;;;;;;;Yes;Bette Laurent;No;Yes;LESTARTFRA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:07 AM;INTER MARCINELLE BY MESTDAGH;;;;;;;;;;;;;;;;No;Bette Laurent;No;No;CARREFMARC02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:07 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bette Laurent;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:09 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:23 AM;INTERMARCHE BOUSSU;10;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;No;Yes;INTERBOUSS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:41 AM;Colruyt Central F1 DASS (Agrisert);;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;1
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:15 AM;INTERMARCHE REBECQ;1;54;66;;;;1;;;;;;;;;Yes;Boyer Jean-Roch;No;Yes;INTERREBEC02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:17 AM;INTERMARCHE TUBIZE;11;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;Yes;INTERTUBIZ02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:25 AM;INTERMARCHE SOIGNIES;;;;;;;;;;;;;;;;No;Boyer Jean-Roch;No;No;INTERSOIGN02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:28 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Boyer Jean-Roch;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;INTERMARCHE BOIS DE VILLERS;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;INTERBOIS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;INTERMARCHE ANHEE/HOLEBO SA;;;;;;;;;;;;;;;;No;Yannick Deladerriere;;;INTERANHEE02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;INTERMARCHE ANTHEE;;;;;;;;;;;;;;;;No;Yannick Deladerriere;;;INTERANTHE02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;SOPIBA;;;;;;;;;;;;;;;;No;Yannick Deladerriere;;;SOPIBA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;INTERMARCHE GEDINNE;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;INTERGEDIN02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;BALOURDET PRIMEURS;;;;;;;;;;;;;;;;No;Yannick Deladerriere;;;BALOURDETP02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;INTERMARCHE LAON;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;INTERLAON02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Yannick Deladerriere;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:57 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:16 AM;INTERMARCHE GILLY;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;No;INTERGILLY02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:18 AM;INTERMARCHE WALHAIN;10;;;;;;;;;;;;;;;No;Jacqmin Tristan;No;Yes;INTERWALHA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:19 AM;INTERMARCHE PERWEZ B-W;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;No;INTERPERWZ02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:59 AM;INTERMARCHE HELECINE;;;;;;;;;;;;;;;;No;Jacqmin Tristan;No;No;INTERHELEC02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:26 AM;DSP (Agrisert;;;;;;;;;;;;;;;;No;Jacqmin Tristan;No;No;2
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:43 AM;BAKKER ( Agrisert );;;;;;;;;;;;;;;;No;Jacqmin Tristan;No;No;709
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;12:13 PM;Carrefour Tessenderlo DC (Agrisert);;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;No;No;709
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;12:13 PM;VEILING HOOGSTRATEN;;;;;;;;;;;;;;;;No;Jacqmin Tristan;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;;JR Transport;;;;;;;;;;;;;;;;Yes;Jacqmin Tristan;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:18 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:18 AM;INTERMARCHE GOZEE;;60;29;;;;1;;;;;;;;;Yes;Declefs Come;No;Yes;INTERGOZEE02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:09 AM;INTERMARCHE GIVRY;10;35;;;;;;;;;;;;;;No;Declefs Come;No;Yes;INTERGIVRY02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:04 AM;LECLERC AULNOYE AYMERIES;1;82;24;1;;2;;;;;;;;;;Yes;Declefs Come;No;Yes;LECLERCAUL02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:17 AM;DUVEAU ETS;;;;;;;;;;;;;;;;Yes;Declefs Come;No;No;DUVEAU02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:48 AM;LECLERC FEIGNIES;1;8;14;;;;;;;;;;;;;Yes;Declefs Come;No;Yes;LECLERCFEI02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:53 AM;MAUBEUGEDIS;2;29;34;;;;;;;;;;;;;Yes;Declefs Come;No;Yes;MAUBEUGEDI02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:29 AM;PROXY ESTINNES AU MONT DIRECT;;;;;;;;;;;;;;;;No;Declefs Come;No;No;PROXYESTID02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:45 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Declefs Come;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:03 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:55 AM;INTERMARCHE FRAMERIES;21;49;52;6;;;;;;;;;;;;No;Crapez Ayrton;No;Yes;INTERFRAME02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:48 AM;INTERMARCHE HOLLAIN;1;61;45;;;;;;;;;;;;;Yes;Crapez Ayrton;No;Yes;INTERHOLLA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:16 AM;INTERMARCHE RUMES;1;64;63;5;;;;;;;;;;;;Yes;Crapez Ayrton;No;Yes;INTERRUMES02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:00 AM;INTERMARCHE ORCQ;;;;;;;;;;;;;;;;No;Crapez Ayrton;No;No;INTERORCQ02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:00 AM;PROSOL SAS;;;;;;;;;;;;;;;;No;Crapez Ayrton;No;No;PROSOL02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:01 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Crapez Ayrton;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:50 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:11 AM;INTERMARCHE STREPY;11;;98;3;;;;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERSTREP02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:15 AM;INTERMARCHE MOUSCRON;;;;;;;;;;;;;;;;Yes;Ianni Saverio;No;No;INTERMOUSC02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:01 AM;INTERMARCHE TEMPLEUVE;9;;;;;;;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERTEMPL02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:47 AM;INTERMARCHE PERUWELZ HAINAUT;10;;;;;;;;;;;;;;;Yes;Ianni Saverio;No;Yes;INTERPERUW02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:04 AM;PROXY TRIVIERES DIRECT;;;;;;;;;;;;;;;;No;Ianni Saverio;No;No;PROXYTRIVD02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:19 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Ianni Saverio;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:23 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:23 AM;INTERMARCHE FORCHIES;;;;;;;;;;;;;;;;No;Desclefs Julien;No;No;INTERFORCH02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:25 AM;INTERMARCHE MONS;2;94;73;1;;;;;;;;;;;5 fois 3 kg carottes ... 2 ails ... 1 caisse haricots coco ;Yes;Desclefs Julien;Yes;Yes;INTERMONS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:08 AM;INTERMARCHE JURBISE;9;71;24;1;;10;;;;;;;;;1 caisse fraises ;Yes;Desclefs Julien;Yes;Yes;INTERJURBI02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:40 AM;INTER CHIEVRES BY M DIRECT;;;;;;;;;;;;;;;;Yes;Desclefs Julien;No;No;CARREFCHIE02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:54 AM;INTERMARCHE FRASNES LEZ;1;7;33;4;;1;;;;;;;;;3 caisses fraises... Un carton menthe... 1 caisse échalotte;Yes;Desclefs Julien;Yes;Yes;INTERFRASN02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:02 AM;INTER QUEVAUCAMPS;4;;55;;;;1;;;;;;;;2× 1kg champignons ... 5 brocolis ;Yes;Desclefs Julien;Yes;Yes;INTERQUEVA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:12 AM;VAMODIS;4;10;32;;;;;;;;;;;;;No;Desclefs Julien;No;Yes;VAMODIS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:57 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Desclefs Julien;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:41 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;10:21 PM;LA PROVENCALE SARL & CIE;;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;No;No;LAPROVENCA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;10:22 PM;COURTHEOUX SA;15;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;No;Yes;COURTHEOUF02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:11 AM;SUPER U BISCHWILLER;2;45;92;27;;1;;;;;;;;;12 sachets pomme de terre spécial 2.5kg , 12 pot herbe ciboulette , 8 ramiers champignon 500gr , 1 colis céleri vrac;No;Van Mechelen Geoffrey;Yes;Yes;SUPERUBIS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:02 AM;SCHILDIS;2;171;46;1;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;No;Yes;SCHILDIS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:03 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Van Mechelen Geoffrey;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;12:44 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;1:17 AM;CHEZ VAL;;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;No;CHEZVAL202062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:17 AM;CHEZ SERGINE ET PATRICK;;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;No;CHEZSERGIN02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:54 AM;AD FLORENVILLE;;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;No;ADFLORENVI02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:33 AM;AD VIRTON;;;;;;;;;;;;;;;;No;Bonivillo Roberto;No;No;ADVIRTON02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:53 AM;CARREFOUR MARKET BERTRIX;9;216;48;;;;;;;;;;;;;No;Bonivillo Roberto;No;Yes;CARREFBE202062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:34 AM;INTERMARCHE GIVET HYPER;10;242;188;;;;;;;;;;;;Champignons ravier 1kg X 68 ;No;Bonivillo Roberto;Yes;Yes;INTERGIVET02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:49 AM;INTER GOSSELIES BY MEST DIRECT;;;;;;;;;;;;;;Carton écrasé ;;No;Bonivillo Roberto;No;No;CARREFMEGO02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;9:52 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Bonivillo Roberto;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:10 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Rezgui Farid;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:10 PM;CAFRUTA SA;5;;;;;;;;;;;;;;;Yes;Rezgui Farid;No;Yes;CAFRUTASA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;1:21 AM;SAVEURS D ORIENT VANDOEUVRE;;;;;;;;;;;;;;;;No;Rezgui Farid;No;No;SAVEURSDOR02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:28 AM;AUX PRIMEURS DES VOSGES;;;;;;;;;;;;;;;;Yes;Rezgui Farid;No;No;AUXPRIM02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:28 AM;BOUCHERIE BALLAND;;;;;;;;;;;;;;;;Yes;Rezgui Farid;No;No;BOUCHBALLA02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:29 AM;PRODIS SAS;;;;;;;;;;;;;;;;No;Rezgui Farid;No;No;PRODISSAS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:20 AM;LECLERC BRUYERES;4;33;136;;;2;;;;;;;;;;Yes;Rezgui Farid;No;Yes;LECLERCBRY02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:21 AM;INTERMARCHE BRUYERES SAS;;;;;;;;;;;;;;;;No;Rezgui Farid;No;No;INTERBRUYE02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:23 AM;LECLERC RAON L'ETAPE;1;;96;;;;;;;;;;;;;Yes;Rezgui Farid;No;Yes;LECLERCRAO02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;9:11 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Rezgui Farid;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:33 AM;JR Transport;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:25 AM;MBELGO FRUITS SPRL;;;;;;;;;;;;;;;;No;Giuliano Nicola;No;No;MBELGO02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;5:41 AM;IN DE RADIJS BV;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;INDERADIJS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;6:50 AM;NAIA MAGASIN;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;NAIAMAGASI02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;7:17 AM;INTERGEL SPRL;1;14;58;;;;;;;;;;;;;No;Giuliano Nicola;No;Yes;INTERGELSP02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:01 AM;CARREFOUR MARKET BASCULE;;;;;;;;;;;;;;;;No;Giuliano Nicola;No;No;CARREFBASC02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:36 AM;DELHAIZE WATERLOO;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;No;No;DELHAIZEWT02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;9:44 AM;INTER GENVAL BY MESTDAGH;;;;;;;;;;;;;;;;No;Giuliano Nicola;No;No;CARREFGENV02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;10:43 AM;SCHROEDERS ERIC;;;;;;;;;;;;;;;;No;Giuliano Nicola;No;No;SCHROEDERS02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;11:44 AM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;70402
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:01 PM;SUPERLOG SA;;;;;;;;;;;;;;;;No;Giuliano Nicola;No;No;SUPERLOG02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;8:02 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Giuliano Nicola;;;70402
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;10:29 PM;JR Transport;;;;;;;;;;;;;;;;Yes;Julien Henry;;;
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;12:17 AM;INTER NANINNE BY MESTDAGH DIR;;;;;;;;;;;;;;;;No;Julien Henry;No;No;CARREFNANI02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;12:19 AM;INTERMARCHE OHEY;;;;;;;;;;;;;;;;Yes;Julien Henry;No;No;INTEROHEY02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;12:54 AM;INTERMARCHE ASSESSE;;;;;;;;;;;;;;;;Yes;Julien Henry;No;No;INTERASSES02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;2:46 AM;HAMENDE LUC;;;;;;;;;;;;;;;;No;Julien Henry;No;No;HAMENDELUC02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;3:09 AM;INTERMARCHE LEUZE;;;;;;;;;;;;;;;;Yes;Julien Henry;No;No;INTERLEUZD02062023
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:41 AM;JR TRANSPORT;;;;;;;;;;;;;;;;Yes;Julien Henry;;;70402
;;;;;;;;;;;;;;;;;;;;;;
02/06/2023;4:41 AM;INTERMARCHE PONT DE LOUP;;;;;;;;;;;;;;;;Yes;Julien Henry;No;No;INTERPONT02062023
